origin,destination,lng_lat_distance,baidu_map_distance,duration,toll
赣州,巴彦淖尔,1800.511312,2376.356,97528,1189
赣州,赤峰,1867.487632,2158.814,91239,1013
赣州,鄂尔多斯,1621.769145,2065.112,88773,937
赣州,呼伦贝尔,2633.338985000001,3546.499000000001,140173,1541
赣州,通辽,2088.317416,2495.592,102374,1136
赣州,乌海,1715.170313,2228.651,92418,1137
赣州,乌兰察布,1697.856063,2002.819,87398,862
赣州,锡林郭勒盟,2016.673484,2326.1620000000007,90255,1062
赣州,兴安盟,2339.889302,2788.993,115771,1146
赣州,银川,1629.553954,2080.915,87927,1086
赣州,固原,1400.531506,1788.908,77647,854
赣州,石嘴山,1670.524242,2142.58,89998,1104
赣州,吴忠,1582.078726,2041.712,86569,931
赣州,中卫,1591.72954,2003.187,85583,918
赣州,西宁,1732.974188,2250.978,97479,1115
赣州,果洛州,1708.402894,2784.57,121771,1261
赣州,海东地区,1702.4925,2216.636,97225,1106
赣州,海北州,1816.688022,2352.494,102853,1115
赣州,海南州,1788.696337,2385.963,104760,1115
赣州,海西州,2098.275355,2734.408,118251,1115
赣州,黄南州,1638.055235,2249.817,97970,1073
赣州,玉树州,1908.280438,3036.387,136346,1299
赣州,济南,1222.588679,1435.235,59436,604
赣州,滨州,1318.335688,1562.302,62880,605
赣州,东营,1340.928344,1609.5479999999998,66457,653
赣州,德州,1299.69862,1491.2179999999994,59921,658
赣州,菏泽,1049.524746,1211.476,47983,578
赣州,济宁,1075.692562,1293.969,53644,562
赣州,莱芜,1185.606212,1429.96,58794,532
赣州,聊城,1185.369705,1358.961,54509,605
赣州,临沂,1077.645142,1322.822,54197,547
赣州,青岛,1254.32399,1505.96,62619,589
赣州,日照,1151.898088,1372.131,57062,517
赣州,泰安,1169.437231,1372.054,57141,522
赣州,威海,1465.510458,1753.5220000000006,72806,668
赣州,潍坊,1274.191492,1528.3670000000006,64410,580
赣州,烟台,1433.690573,1677.6470000000006,69896,638
赣州,枣庄,1022.700366,1212.089,49320,512
赣州,淄博,1255.394817,1534.406,62522,584
赣州,太原,1359.518306,1591.3239999999994,68994,700
赣州,长治,1165.730223,1386.332,59758,628
赣州,大同,1595.683857,1878.074,82574,816
赣州,晋城,1092.747313,1297.819,55279,599
赣州,晋中,1335.090628,1570.445,68772,698
赣州,临汾,1186.427222,1479.3270000000002,62747,691
赣州,吕梁,1348.791226,1678.037,74538,755
赣州,朔州,1519.3443,1804.849,77103,789
赣州,忻州,1419.574979,1674.575,72491,737
赣州,阳泉,1344.704993,1635.651,66810,712
赣州,运城,1090.38987,1374.721,59816,651
赣州,西安,1100.97199,1382.089,59511,691
赣州,安康,954.020928,1301.911,53711,732
赣州,宝鸡,1206.746746,1559.5479999999998,66242,791
赣州,汉中,1109.956311,1513.973,63545,866
赣州,商洛,1015.451664,1292.872,54830,618
赣州,铜川,1159.693049,1450.292,61047,722
赣州,渭南,1096.76566,1413.8270000000002,60774,718
赣州,咸阳,1119.7203439999996,1416.66,62818,713
赣州,延安,1303.918583,1679.6989999999994,71841,845
赣州,榆林,1467.493301,1883.879,83118,867
赣州,成都,1192.94202,1625.344,69737,852
赣州,阿坝州,1409.014433,2256.447,111112,1206
赣州,巴中,1041.166684,1498.747,61555,843
赣州,达州,941.2236889,1402.35,58904,776
赣州,德阳,1185.864578,1662.4160000000006,71344,816
赣州,甘孜州,1357.406932,1826.144,74318,1206
赣州,广安,962.8450811,1426.424,59148,781
赣州,广元,1150.057953,1639.0379999999998,68075,926
赣州,乐山,1177.201341,1606.7379999999994,64927,1052
赣州,凉山州,1278.607536,1765.45,77546,1040
赣州,泸州,997.5073308,1415.767,57591,934
赣州,南充,1025.61656,1504.3670000000006,62005,805
赣州,眉山,1186.83937,1642.2089999999994,66457,1064
赣州,绵阳,1180.291541,1642.536,70487,851
赣州,内江,1057.408841,1492.486,63615,755
赣州,攀枝花,1321.604236,1788.26,78226,1134
赣州,遂宁,1057.849518,1490.7879999999998,64390,752
赣州,雅安,1260.087905,1706.62,68879,1119
赣州,宜宾,1069.364172,1454.066,60646,939
赣州,资阳,1118.643271,1573.431,67581,811
赣州,自贡,1075.36175,1500.1760000000006,60796,982
赣州,拉萨,2380.688415,3563.209000000001,195434,1206
赣州,阿里地区,3347.143857,4811.81,264235,1206
赣州,昌都地区,1831.323883,2691.5370000000007,135639,1206
赣州,林芝地区,2069.064867,3171.856,178925,1206
赣州,那曲地区,2315.227904,3827.337,181913,1265
赣州,日喀则地区,2592.983181,3829.006,211829,1206
赣州,山南地区,2315.434547,3706.448,201256,1206
赣州,乌鲁木齐,3178.009028,3922.835,160455,1542
赣州,阿拉尔,3508.013446,4709.7170000000015,193922,1712
赣州,阿克苏地区,3608.559597,4662.458,191019,1729
赣州,阿勒泰地区,3386.248721,4351.945,177492,1700
赣州,巴音郭楞,3176.678549,4128.573,170719,1603
赣州,博尔塔拉州,3622.370582,4434.45,182069,1732
赣州,昌吉州,3205.959384,3954.087,163038,1552
赣州,哈密地区,2715.606858,3349.695,135024,1369
赣州,和田地区,3527.912661,5429.189,217883,1931
赣州,喀什地区,3914.875653,5121.202,208150,1855
赣州,克拉玛依,3459.0210799999995,4303.649,176890,1694
赣州,克孜勒苏州,3908.706712,5085.299,205548,1846
赣州,石河子,3309.704778000001,4059.476,167641,1599
赣州,塔城地区,3650.207862,4528.858,183597,1770
赣州,图木舒克,3656.993617,4885.481,199341,1776
赣州,吐鲁番地区,3015.661139000001,3735.611,152307,1502
赣州,五家渠,3207.789414,4009.434,166878,1546
赣州,伊犁州,3633.233362,4597.351,188287,1806
赣州,昆明,1231.224731,1517.2979999999998,64512,995
赣州,保山,1584.615308,2000.854,87435,1242
赣州,楚雄州,1349.720609,1668.523,72240,1064
赣州,大理州,1474.974615,1833.689,80499,1149
赣州,德宏州,1653.582813,2138.843,93887,1334
赣州,迪庆州,1527.043381,2135.328,95786,1253
赣州,红河州,1200.777399,1539.789,64748,854
赣州,丽江,1470.51469,2016.058,87050,1274
赣州,临沧,1514.055855,2033.086,94172,1118
赣州,怒江州,1609.45225,2058.512,93804,1221
赣州,普洱,1455.197574,1922.848,83919,1212
赣州,曲靖,1119.173283,1378.6229999999994,58352,921
赣州,昭通,1127.902157,1405.394,55920,941
赣州,文山,1130.4521519999996,1450.1270000000006,61426,775
赣州,西双版纳,1499.127241,2041.929,88992,1282
赣州,玉溪,1259.260173,1598.177,67643,1034
赣州,杭州,714.5369612000003,863.791,35979,364
赣州,湖州,757.0363946,942.116,39763,398
赣州,嘉兴,791.4798599,960.312,40008,412
赣州,金华,590.2368643,733.182,30988,320
赣州,丽水,573.61947,722.3439999999997,29239,370
赣州,宁波,793.2372875,963.884,40406,413
赣州,衢州,521.0772449,650.125,27142,284
赣州,绍兴,723.4591541,878.9789999999997,37164,374
赣州,台州,716.1415536000003,930.957,37378,467
赣州,温州,619.5171166,830.948,34219,444
赣州,舟山,850.3958694,1036.789,42687,456
吉安,景德镇,325.1915069,401.256,18217,170
吉安,九江,306.3927839,340.741,15168,139
吉安,萍乡,126.2884777,212.828,9379,89
吉安,上饶,327.9357063,384.661,15656,165
吉安,新余,78.99167219,111.534,6013,39
吉安,宜春,97.18161648,155.933,7119,64
吉安,鹰潭,237.336066,278.148,11676,115
吉安,长春,2085.484938,2487.483,98520,1088
吉安,白城,2174.354517,2638.006,101412,1072
吉安,白山,1952.281866,2527.6420000000007,100757,1111
吉安,吉林市,2135.199633,2587.589,101347,1136
吉安,辽源,1984.412109,2416.557,95752,1075
吉安,四平,1978.981527,2381.27,94336,1060
吉安,松原,2188.690947,2597.206,100545,1139
吉安,通化,1909.573349,2448.97,97622,1074
吉安,延边,2191.525833,2843.527,111407,1192
吉安,沈阳,1807.700193,2193.96,87651,958
吉安,鞍山,1723.227684,2183.709,87155,956
吉安,本溪,1774.420669,2239.588,88301,978
吉安,朝阳,1684.750322,2069.928,83309,920
吉安,大连,1453.291165,2347.549,93209,1042
吉安,丹东,1685.746918,2349.925,93120,1030
吉安,抚顺,1834.096382,2246.0460000000007,89108,983
吉安,阜新,1766.801995,2109.669,83686,922
吉安,葫芦岛,1610.079936,1943.305,78033,862
吉安,锦州,1659.104952,1988.639,80610,879
吉安,辽阳,1744.887043,2174.413,86380,953
吉安,盘锦,1690.82775,2069.962,82624,906
吉安,铁岭,1872.355319,2263.279,89939,992
吉安,营口,1649.077975,2133.661,86087,929
吉安,呼和浩特,1557.017216,1880.461,84267,800
吉安,阿拉善盟,1565.888167,2027.034,84222,1027
吉安,包头,1578.994691,1988.003,87193,823
吉安,巴彦淖尔,1671.387926,2215.386,91768,1117
吉安,赤峰,1727.657167,1997.844,84269,940
吉安,鄂尔多斯,1487.585234,1905.456,83201,872
吉安,呼伦贝尔,2492.728493,3370.358,130027,1448
吉安,通辽,1951.748859,2334.6220000000008,94565,1064
吉安,乌海,1589.743648,2067.681,85306,1064
吉安,乌兰察布,1557.843113,1837.994,77336,783
吉安,锡林郭勒盟,1875.349935,2165.192,83231,989
吉安,兴安盟,2201.624074,2728.431,104862,1110
吉安,银川,1509.166694,1919.945,81112,1014
吉安,固原,1289.159284,1627.938,70930,782
吉安,石嘴山,1548.105966,1981.61,81978,1031
吉安,吴忠,1463.271394,1880.742,80388,858
吉安,中卫,1478.384486,1842.217,79083,845
吉安,西宁,1636.36415,2090.008,91339,1043
吉安,果洛州,1630.374783,2623.6,114909,1188
吉安,海东地区,1605.445904,2055.666,89355,1034
吉安,海北州,1721.319234,2191.524,96678,1043
吉安,海南州,1697.8877280000006,2224.993,98303,1043
吉安,海西州,2010.805853,2573.438,111645,1043
吉安,黄南州,1547.0817539999994,2088.847,91766,1001
吉安,玉树州,1849.117138,2875.417,128189,1226
吉安,济南,1082.311209,1260.595,51272,526
吉安,滨州,1179.203274,1387.662,55691,526
吉安,东营,1202.900605,1434.908,59152,574
吉安,德州,1158.62224,1316.578,52180,579
吉安,菏泽,908.2029638,1048.902,41825,446
吉安,济宁,935.2146542000003,1119.329,46562,483
吉安,莱芜,1046.62872,1255.32,51784,453
吉安,聊城,1044.176187,1184.321,46975,526
吉安,临沂,941.5128591,1148.182,47250,469
吉安,青岛,1123.376924,1331.32,55678,510
吉安,日照,1019.247745,1197.491,50320,438
吉安,泰安,1029.419282,1200.409,48917,434
吉安,威海,1337.02945,1578.882,66024,589
吉安,潍坊,1138.247865,1353.727,57250,501
吉安,烟台,1302.726445,1503.007,63165,560
吉安,枣庄,883.8023913999997,1037.4489999999996,42510,433
吉安,淄博,1116.797285,1324.016,53374,489
吉安,太原,1221.181443,1430.354,60891,628
吉安,长治,1027.010877,1225.362,51712,556
吉安,大同,1455.6277630000006,1717.104,75706,744
吉安,晋城,955.0647965,1137.42,48609,535
吉安,晋中,1196.481321,1410.0929999999994,62049,633
吉安,临汾,1052.291656,1318.3570000000002,55058,618
吉安,吕梁,1214.118605,1516.4489999999994,65967,674
吉安,朔州,1380.537841,1647.734,72466,722
吉安,忻州,1280.680793,1517.46,67203,670
吉安,阳泉,1204.698443,1474.681,59309,639
吉安,运城,960.2933525,1213.751,52481,579
吉安,西安,984.4618504,1221.119,52378,619
吉安,安康,846.6286382999997,1140.941,46573,659
吉安,宝鸡,1099.842553,1398.578,59151,718
吉安,汉中,1012.800982,1353.003,56022,794
吉安,商洛,895.0291800000001,1131.902,48091,546
吉安,铜川,1040.216778,1289.322,54558,649
吉安,渭南,976.2044695,1252.857,52091,646
吉安,咸阳,1004.285646,1255.69,54055,640
吉安,延安,1176.4797640000004,1518.729,64416,772
吉安,榆林,1335.921615,1722.909,76405,795
吉安,成都,1135.595077,1510.29,65134,800
吉安,阿坝州,1345.436554,2167.04,110834,944
吉安,巴中,956.978457,1337.777,55276,771
吉安,达州,859.5534446,1241.38,51794,704
吉安,德阳,1122.023168,1547.362,66603,765
吉安,甘孜州,1313.560292,1736.737,73837,944
吉安,广安,896.1426748,1262.11,55511,764
吉安,广元,1065.626752,1478.068,60809,853
吉安,乐山,1133.98226,1509.251,64073,780
吉安,凉山州,1259.600394,1911.899,82174,1063
吉安,泸州,958.8662817,1341.422,55791,716
吉安,南充,957.5071516,1340.053,58424,788
吉安,眉山,1137.665192,1550.608,66306,834
吉安,绵阳,1111.007057,1527.4820000000002,65854,799
吉安,内江,1009.9111,1377.432,58880,703
吉安,攀枝花,1318.598769,1802.906,80829,960
吉安,遂宁,995.5612148,1375.734,59713,701
吉安,雅安,1214.17503,1632.542,69337,876
吉安,宜宾,1034.906801,1414.566,58394,808
吉安,资阳,1065.761514,1458.3770000000006,62823,759
吉安,自贡,1032.209332,1401.7679999999998,59882,718
吉安,拉萨,2351.591171,3386.382,185595,808
吉安,阿里地区,3314.693885,4722.403,264410,944
吉安,昌都地区,1786.3404280000002,2602.13,135334,944
吉安,林芝地区,2038.592935,3082.449,178002,944
吉安,那曲地区,2273.509802,3666.367,175062,1193
吉安,日喀则地区,2566.767079,3739.599,212056,944
吉安,山南地区,2289.106685,3617.041,201368,944
吉安,乌鲁木齐,3081.725768,3761.865,153061,1470
吉安,阿拉尔,3430.422669,4548.747,187063,1640
吉安,阿克苏地区,3529.730217000001,4501.488,184090,1657
吉安,阿勒泰地区,3277.443465,4190.975,169857,1627
吉安,巴音郭楞,3089.643192,3967.603,163616,1531
吉安,博尔塔拉州,3528.9776799999995,4273.48,175720,1660
吉安,昌吉州,3109.478312,3793.117,155739,1480
吉安,哈密地区,2613.277625,3188.725,127549,1297
吉安,和田地区,3465.355065,5268.219,211009,1859
吉安,喀什地区,3845.154519,4960.232,200634,1783
吉安,克拉玛依,3360.463218,4142.679,170599,1621
吉安,克孜勒苏州,3837.880199,4924.3290000000015,198417,1773
吉安,石河子,3213.832641,3898.506,160634,1526
吉安,塔城地区,3550.2685130000004,4370.689,178677,1706
吉安,图木舒克,3583.799171,4724.511,192387,1703
吉安,吐鲁番地区,2920.124574,3574.641,144756,1430
吉安,五家渠,3109.763779,3848.464,159945,1474
吉安,伊犁州,3543.805162,4436.3809999999985,183695,1734
吉安,昆明,1248.316397,1531.944,67546,821
吉安,保山,1595.060479,2015.5,89939,1069
吉安,楚雄州,1364.396115,1683.169,75262,891
吉安,大理州,1481.895158,1848.335,83079,976
吉安,德宏州,1669.62831,2153.489,96188,1161
吉安,迪庆州,1510.1242619999994,2149.974,98542,1080
吉安,红河州,1240.314136,1598.509,67188,793
吉安,丽江,1463.7007609999994,2030.704,89574,1101
吉安,临沧,1538.3985630000002,2047.732,96899,945
吉安,怒江州,1612.245317,2073.158,96895,1047
吉安,普洱,1492.8122119999994,1937.494,86017,1038
吉安,曲靖,1132.063589,1393.269,61126,748
吉安,昭通,1115.174964,1420.04,58959,768
吉安,文山,1172.29531,1508.8470000000002,63907,713
吉安,西双版纳,1543.570415,2056.575,91262,1108
吉安,玉溪,1284.253575,1612.823,70508,860
吉安,杭州,618.8904947000002,713.0939999999997,30217,293
吉安,湖州,652.9394234,791.419,33983,327
吉安,嘉兴,693.9062312000003,809.615,34376,342
吉安,金华,508.3085818,582.485,24865,250
吉安,丽水,508.665845,656.8760000000002,26596,329
吉安,宁波,714.2668235,813.187,34030,343
吉安,衢州,433.2267643,499.42800000000005,21277,213
吉安,绍兴,634.8763471,728.2819999999997,30668,304
吉安,台州,657.533365,799.168,33416,349
吉安,温州,570.9715161,765.48,31548,404
吉安,舟山,773.2113071,886.092,36353,385
景德镇,九江,123.9398258,141.774,6321,69
景德镇,萍乡,374.5137975,452.237,18373,194
景德镇,上饶,120.3558131,202.596,8844,94
景德镇,新余,274.0826713,338.982,13843,145
景德镇,宜春,319.0928962,395.342,16086,170
景德镇,鹰潭,119.1646875,151.893,6777,56
景德镇,长春,1777.413032,2207.059,88342,815
景德镇,白城,1882.651162,2357.582000000001,92031,799
景德镇,白山,1635.017498,2247.218,90694,838
景德镇,吉林市,1822.656043,2314.085,91062,1070
景德镇,辽源,1674.189831,2134.632,85199,787
景德镇,四平,1672.581506,2099.345,83401,772
景德镇,松原,1886.123601,2323.2270000000008,90337,1074
景德镇,通化,1593.178949,2168.5460000000007,87367,801
景德镇,延边,1869.990111,2563.103,100880,919
景德镇,沈阳,1501.497434,1914.371,75918,889
景德镇,鞍山,1416.920442,1903.285,76976,683
景德镇,本溪,1464.972048,1959.164,79062,705
景德镇,朝阳,1397.02539,1788.003,72815,632
景德镇,大连,1147.512022,2065.624,82482,754
景德镇,丹东,1370.113064,2070.336,81688,961
景德镇,抚顺,1525.728758,1965.622,79064,710
景德镇,阜新,1471.621456,1830.08,72748,853
景德镇,葫芦岛,1316.39383,1661.38,67403,574
景德镇,锦州,1364.579264,1706.714,70267,592
景德镇,辽阳,1438.236571,1893.989,76740,680
景德镇,盘锦,1390.033145,1789.5379999999998,72464,633
景德镇,铁岭,1565.6824800000006,1982.855,79754,719
景德镇,营口,1345.630542,1853.237,75719,656
景德镇,呼和浩特,1377.4052869999994,1741.371,71342,795
景德镇,阿拉善盟,1497.665607,1899.51,80572,941
景德镇,包头,1427.944438,1829.648,79407,791
景德镇,巴彦淖尔,1553.606134,2017.334,80944,729
景德镇,赤峰,1454.88894,1748.184,72736,616
景德镇,鄂尔多斯,1342.10774,1746.53,76126,833
景德镇,呼伦贝尔,2225.794254,3089.934,120451,1175
景德镇,通辽,1657.761732,2084.61,83713,758
景德镇,乌海,1493.596581,1940.157,82622,979
景德镇,乌兰察布,1355.737831,1625.48,65584,753
景德镇,锡林郭勒盟,1632.528478,1922.795,75063,856
景德镇,兴安盟,1915.452406,2448.007,95511,838
景德镇,银川,1439.312642,1792.421,77011,928
景德镇,固原,1264.666112,1500.414,67041,696
景德镇,石嘴山,1467.766166,1854.086,78454,946
景德镇,吴忠,1401.8436880000006,1753.2179999999994,76357,773
景德镇,中卫,1439.361195,1714.693,75627,760
景德镇,西宁,1652.391846,1962.484,87653,957
景德镇,果洛州,1701.013807,2496.076,111086,1103
景德镇,海东地区,1620.891667,1928.142,85890,948
景德镇,海北州,1739.190544,2064.0,92009,957
景德镇,海南州,1730.430262,2097.469,94429,957
景德镇,海西州,2046.845814,2445.914,107343,957
景德镇,黄南州,1583.114793,1961.323,88348,915
景德镇,玉树州,1962.178374,2747.893,124331,1141
景德镇,济南,821.5892826,976.264,39584,439
景德镇,滨州,904.7963073,1108.269,46282,356
景德镇,东营,920.1645781,1104.102,45241,360
景德镇,德州,911.547349,1035.488,40917,495
景德镇,菏泽,682.8361627,767.812,30881,363
景德镇,济宁,681.114658,812.918,33982,356
景德镇,莱芜,772.8582329,948.221,41677,334
景德镇,聊城,804.0238506000003,903.231,35693,443
景德镇,临沂,651.3097106,833.9810000000001,36255,283
景德镇,青岛,814.1104041,988.705,40628,342
景德镇,日照,714.9435122000001,854.8760000000003,35144,270
景德镇,泰安,766.4344892999999,891.003,37589,316
景德镇,威海,1022.465213,1236.267,49879,421
景德镇,潍坊,845.0614722999999,1011.112,42057,333
景德镇,烟台,993.031514,1160.392,47162,392
景德镇,枣庄,612.8005201000002,731.038,30017,306
景德镇,淄博,838.9680719,1045.565,44092,319
景德镇,太原,1047.667748,1271.999,53833,596
景德镇,长治,856.8377637,1067.007,45058,524
景德镇,大同,1254.714169,1514.558,61125,712
景德镇,晋城,800.1236188999999,978.494,40865,495
景德镇,晋中,1020.793107,1251.167,52794,594
景德镇,临汾,922.7447067,1180.922,47934,576
景德镇,吕梁,1073.341649,1358.094,58725,642
景德镇,朔州,1197.385065,1485.524,63734,684
景德镇,忻州,1099.1302449999996,1355.25,58171,633
景德镇,阳泉,1010.594556,1234.345,48719,562
景德镇,运城,863.6976466,1086.227,49031,493
景德镇,西安,955.2005256,1093.595,48881,533
景德镇,安康,864.3906125,996.388,42944,554
景德镇,宝鸡,1101.242481,1271.054,55436,633
景德镇,汉中,1052.6511369999996,1208.45,50858,689
景德镇,商洛,855.0271098,1004.378,44542,460
景德镇,铜川,994.2367947,1161.798,51091,564
景德镇,渭南,929.4038809,1125.333,48562,560
景德镇,咸阳,978.2430529,1128.1660000000004,50500,555
景德镇,延安,1083.49849,1391.205,60109,687
景德镇,榆林,1212.327465,1564.601,68800,763
景德镇,成都,1273.308532,1494.251,67877,789
景德镇,阿坝州,1460.858225,2164.9410000000007,113852,1010
景德镇,巴中,1038.88252,1268.214,54430,724
景德镇,达州,955.4754488,1171.817,49546,658
景德镇,德阳,1245.723155,1520.546,67369,841
景德镇,甘孜州,1473.038806,1734.638,78033,1010
景德镇,广安,1026.115485,1206.195,55964,692
景德镇,广元,1140.128393,1372.47,60300,784
景德镇,乐山,1301.091552,1540.1029999999994,71699,824
景德镇,凉山州,1466.354784,1909.84,85800,1130
景德镇,泸州,1142.598557,1379.446,63045,770
景德镇,南充,1080.163234,1284.138,58843,716
景德镇,眉山,1292.655743,1530.208,69189,883
景德镇,绵阳,1222.359407,1479.2779999999998,67314,820
景德镇,内江,1174.134849,1408.284,66335,747
景德镇,攀枝花,1549.228413,2077.2670000000007,88502,1246
景德镇,遂宁,1129.308459,1322.619,59464,745
景德镇,雅安,1372.841593,1612.142,72306,925
景德镇,宜宾,1222.662802,1471.14,67080,831
景德镇,资阳,1216.255082,1437.917,66004,808
景德镇,自贡,1203.86433,1432.62,67324,761
景德镇,拉萨,2521.676114,3471.703,200892,1010
景德镇,阿里地区,3470.682228,4720.304,268535,1010
景德镇,昌都地区,1932.060781,2600.031,140319,1010
景德镇,林芝地区,2209.671468,3080.35,184319,1010
景德镇,那曲地区,2418.895883,3538.843,170047,1107
景德镇,日喀则地区,2740.404594,3737.5,216496,1010
景德镇,山南地区,2465.181995,3614.942,206591,1010
景德镇,乌鲁木齐,3078.175492000001,3634.341,149494,1384
景德镇,阿拉尔,3479.323552000001,4421.223,183662,1554
景德镇,阿克苏地区,3574.602898,4373.964,180587,1571
景德镇,阿勒泰地区,3229.908054,4063.451,166628,1542
景德镇,巴音郭楞,3114.285134,3840.079,159891,1445
景德镇,博尔塔拉州,3531.369596,4145.956,172852,1574
景德镇,昌吉州,3105.079664,3665.593,152212,1394
景德镇,哈密地区,2594.148713,3061.201,124199,1211
景德镇,和田地区,3552.967532,5140.695,207476,1773
景德镇,喀什地区,3912.520459,4832.708,197059,1697
景德镇,克拉玛依,3347.55901,4015.155,168036,1536
景德镇,克孜勒苏州,3902.415165,4796.805,194820,1688
景德镇,石河子,3210.582658,3770.982,157007,1441
景德镇,塔城地区,3531.6298799999995,4243.165,175958,1620
景德镇,图木舒克,3643.551371,4596.987,188397,1618
景德镇,吐鲁番地区,2920.289172,3447.117,141230,1344
景德镇,五家渠,3100.397908,3720.94,156098,1388
景德镇,伊犁州,3558.1751630000012,4308.857,180830,1648
景德镇,昆明,1508.065543,1806.305,75923,1107
景德镇,保山,1840.445245,2289.861,97256,1355
景德镇,楚雄州,1618.999898,1957.53,83399,1177
景德镇,大理州,1723.9640949999994,2122.696,90931,1262
景德镇,德宏州,1921.810784,2427.85,103552,1447
景德镇,迪庆州,1714.508473,2424.335,105809,1366
景德镇,红河州,1525.787106,1963.214,81458,1170
景德镇,丽江,1685.5230399999994,2305.065,97462,1386
景德镇,临沧,1802.935099,2322.093,104957,1231
景德镇,怒江州,1846.300128,2347.519,104444,1333
景德镇,普洱,1773.38893,2211.855,93088,1324
景德镇,曲靖,1388.883017,1667.63,70362,1034
景德镇,昭通,1336.3251369999996,1663.056,65896,996
景德镇,文山,1460.966558,1887.816,78320,825
景德镇,西双版纳,1830.937669,2330.936,98265,1394
景德镇,玉溪,1553.054856,1887.184,78807,1146
景德镇,杭州,311.7259066000001,373.783,19191,161
景德镇,湖州,333.87568789999995,438.638,20191,190
景德镇,嘉兴,381.2987407,464.218,21517,201
景德镇,金华,240.6610934,306.805,13289,146
景德镇,丽水,283.5167133,399.591,17305,184
景德镇,宁波,430.05363160000013,539.2919999999998,23030,243
景德镇,衢州,168.7380947,211.924,9441,97
景德镇,绍兴,338.5367302,424.338,20094,195
景德镇,台州,420.211155,523.488,22129,244
景德镇,温州,371.6472963,520.259,21922,263
景德镇,舟山,488.8172704,603.5980000000002,25610,284
九江,萍乡,311.9051,388.633,17165,167
九江,上饶,236.4827361,340.392,14646,159
九江,新余,234.8595897,277.47900000000004,12640,113
九江,宜春,263.6352163,333.839,14919,138
九江,鹰潭,193.0061102,276.997,11806,126
九江,长春,1780.5359600000006,2156.2670000000007,84585,932
九江,白城,1868.167073,2306.79,88474,916
九江,白山,1652.252383,2196.426,87123,955
九江,吉林市,1831.902107,2256.373,87469,980
九江,辽源,1680.2377620000002,2083.84,81068,904
九江,四平,1673.656918,2048.553,79751,889
九江,松原,1882.622028,2265.99,87717,983
九江,通化,1608.885419,2119.255,84222,933
九江,延边,1896.269418,2512.311,97467,1036
九江,沈阳,1502.431252,1862.744,73631,802
九江,鞍山,1418.045177,1853.994,73580,815
九江,本溪,1470.141263,1908.372,75283,822
九江,朝阳,1378.784907,1738.7120000000002,69507,764
九江,大连,1148.23614,2014.832,78621,871
九江,丹东,1384.820944,2018.709,79374,874
九江,抚顺,1529.402593,1914.83,75225,827
九江,阜新,1460.410631,1779.954,70926,781
九江,葫芦岛,1303.700316,1612.089,64013,706
九江,锦州,1352.715623,1655.922,66415,708
九江,辽阳,1439.774873,1843.197,72498,797
九江,盘锦,1384.710757,1738.746,68916,750
九江,铁岭,1567.159117,1932.063,76379,836
九江,营口,1343.348601,1802.445,71747,773
九江,呼和浩特,1297.497223,1618.193,73486,695
九江,阿拉善盟,1387.249148,1765.43,74421,873
九江,包头,1338.175859,1740.421,78535,762
九江,巴彦淖尔,1454.574109,1953.782,82242,962
九江,赤峰,1424.520127,1697.392,68828,733
九江,鄂尔多斯,1250.190885,1639.263,73602,762
九江,呼伦贝尔,2191.977415,3039.142000000001,116769,1292
九江,通辽,1645.396126,2033.818,79906,875
九江,乌海,1389.00581,1806.077,76646,910
九江,乌兰察布,1284.994391,1572.332,68892,680
九江,锡林郭勒盟,1582.972264,1872.669,73404,784
九江,兴安盟,1896.077741,2397.215,92075,954
九江,银川,1329.000782,1658.341,72115,860
九江,固原,1146.584739,1366.3339999999996,62001,628
九江,石嘴山,1359.636784,1720.006,72382,877
九江,吴忠,1289.841675,1619.138,70776,704
九江,中卫,1323.842009,1580.6129999999994,70717,691
九江,西宁,1531.081296,1828.404,82539,889
九江,果洛州,1577.147714,2361.996,106301,1034
九江,海东地区,1499.580574,1794.062,80727,879
九江,海北州,1617.853377,1929.92,87718,889
九江,海南州,1608.035183,1963.389,89456,889
九江,海西州,1924.519254,2311.834,101883,889
九江,黄南州,1460.354353,1827.243,83329,847
九江,玉树州,1838.739594,2613.813,118761,1072
九江,济南,780.9765075,929.379,38046,370
九江,滨州,874.7659881000003,1056.446,42269,370
九江,东营,897.1355641000001,1103.692,45825,418
九江,德州,862.2806082999997,985.362,39106,423
九江,菏泽,619.0709642999999,717.686,29158,290
九江,济宁,635.074213,788.113,32867,327
九江,莱芜,741.9685129,923.416,40956,305
九江,聊城,749.8701039,853.105,33950,370
九江,临沂,635.1322365,816.966,34218,312
九江,青岛,820.2267659,1000.104,41188,354
九江,日照,714.6703238,866.275,35848,282
九江,泰安,727.2030867000003,866.198,36982,287
九江,威海,1036.126161,1247.6660000000004,50523,433
九江,潍坊,831.8728906,1022.511,42403,345
九江,烟台,999.2479176,1171.7910000000004,47801,404
九江,枣庄,579.0651051,706.2330000000003,29299,277
九江,淄博,811.5953411,992.8,39684,333
九江,太原,963.6640152,1164.779,51029,525
九江,长治,769.9543702000003,959.787,41253,453
九江,大同,1183.024533,1450.911,64777,633
九江,晋城,707.2052364,871.227,38166,424
九江,晋中,937.4174299,1143.9,50826,523
九江,临汾,823.2926908,1058.417,44456,516
九江,吕梁,978.4274984,1250.874,55929,571
九江,朔州,1118.010277,1381.5410000000006,61137,611
